Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
100:44:52:57.038,61,0.1090966240,0.3930428028,0.1170378402,0.0000000000,0.0000000000,0.0517896935,0.0000000000,0.1087986529,0.3938405812,0.0015827949,0.0000000000,0.0000000000,0.0517857522,0.0000000000,0.0848150924,0.0000000000,0.0117133604,0.0817027837,0.0817027837,0.0786463320,0.1173313633,0.0222811289,0.0000000000,0.0150984628,0.0003362235,0.0000000000,0.0000000000,0.0857944489,0.0882762745,0.1489169598,0.1528377682,0.1510355622,0.0610754043,0.1321945488,0.1790221930,0.0957548842,0.0856617615,0.1001434401,0.0921147838,0.0463042557,0.0423554629,0.0479874164,0.0475366116,0.0984605402,0.0000000000,0.0000000000,0.0658018291,0.0677799135,0.0598085448,0.1046415269,0.1071910635,0.0003068169,0.0311251450,0.3323232830,-0.0064483914,-0.0009622065,0.2405835390,-0.0001163070,0.0711505190,0.2399937660,0.0085827559
100:44:52:58.038,61,0.1090647057,0.3931573629,0.1176267862,0.0000000000,0.0000000000,0.0516818911,0.0000000000,0.1087648645,0.3939650953,0.0010033438,0.0000000000,0.0000000000,0.0516777858,0.0000000000,0.0848420113,0.0000000000,0.0119572822,0.0816992372,0.0816992372,0.0785862356,0.1173254102,0.0221116375,0.0000000000,0.0148518151,0.0000992429,0.0000000000,0.0000000000,0.0856992155,0.0882244185,0.1487352848,0.1528642178,0.1508104801,0.0610474199,0.1319920272,0.1787062883,0.0956579298,0.0855631530,0.1001761332,0.0921602175,0.0461828969,0.0422582962,0.0480572022,0.0476051010,0.0983727798,0.0000000000,0.0000000000,0.0657680631,0.0675966293,0.0596283078,0.1043671966,0.1069263890,0.0002628160,0.0309775844,0.3323961794,-0.0067427480,-0.0006099469,0.2406595647,-0.0000737511,0.0715083405,0.2400626093,0.0086284569
100:44:52:59.039,61,0.1091342643,0.3941403329,0.1178142503,0.0000000000,0.0000000000,0.0515476316,0.0000000000,0.1088315621,0.3949535191,0.0008475299,0.0000000000,0.0000000000,0.0515433773,0.0000000000,0.0848706886,0.0000000000,0.0122050820,0.0816851482,0.0816851482,0.0786789134,0.1170927808,0.0218242984,0.0000000000,0.0150811691,0.0004544992,0.0000000000,0.0000000000,0.0857262239,0.0882969052,0.1486289948,0.1529746652,0.1503199935,0.0610187575,0.1315777004,0.1782748252,0.0955534503,0.0854415298,0.1003822461,0.0924244225,0.0461491160,0.0422499515,0.0483074039,0.0478548110,0.0982337892,0.0000000000,0.0000000000,0.0656576976,0.0674748570,0.0595018268,0.1042328030,0.1068046018,0.0002087154,0.0316092409,0.3324728608,-0.0071363137,-0.0005152128,0.2412634045,-0.0000624542,0.0716205835,0.2406625152,0.0086638164
100:44:53:00.040,61,0.1093527526,0.3943046331,0.1179374903,0.0000000000,0.0000000000,0.0515193269,0.0000000000,0.1090506837,0.3951201737,0.0007357015,0.0000000000,0.0000000000,0.0515150912,0.0000000000,0.0849467963,0.0000000000,0.0123184808,0.0816429257,0.0816429257,0.0787936822,0.1170883253,0.0215099193,0.0000000000,0.0152515359,0.0008826978,0.0000000000,0.0000000000,0.0857710764,0.0883692876,0.1485307217,0.1530101448,0.1499746740,0.0609423928,0.1315936595,0.1784622818,0.0957090855,0.0855666474,0.1004602388,0.0925883725,0.0462300070,0.0423654355,0.0504184403,0.0499748513,0.0979413465,0.0000000000,0.0000000000,0.0657198355,0.0674704388,0.0595128350,0.1042172760,0.1068698242,0.0001392856,0.0318924971,0.3322627842,-0.0070011369,-0.0004472307,0.2413652092,-0.0000542365,0.0716952011,0.2407625914,0.0086764935
100:44:53:01.040,61,0.1096093655,0.3949984014,0.1182076111,0.0000000000,0.0000000000,0.0515532158,0.0000000000,0.1093042567,0.3958199620,0.0004710735,0.0000000000,0.0000000000,0.0515489765,0.0000000000,0.0847606733,0.0000000000,0.0124624753,0.0813902467,0.0813902467,0.0789771527,0.1168768853,0.0215239339,0.0000000000,0.0169784967,0.0015655889,0.0000000000,0.0000000000,0.0858716518,0.0884690583,0.1484171152,0.1529783159,0.1494499743,0.0607438236,0.1315912604,0.1787827015,0.0958750769,0.0856569037,0.1004262641,0.0926186070,0.0464084856,0.0425321385,0.0528279841,0.0523528419,0.0975881070,0.0000000000,0.0000000000,0.0656928048,0.0674861521,0.0595103428,0.1043135002,0.1069953442,0.0001566545,0.0324471742,0.3323689699,-0.0064682104,-0.0002863591,0.2417926937,-0.0000347894,0.0718581900,0.2411857843,0.0087116677
100:44:53:02.041,61,0.1100231707,0.3956687152,0.1181779951,0.0000000000,0.0000000000,0.0515897758,0.0000000000,0.1097141355,0.3964912891,0.0004719987,0.0000000000,0.0000000000,0.0515855774,0.0000000000,0.0847070441,0.0000000000,0.0124734100,0.0809070989,0.0809070989,0.0787867680,0.1166951433,0.0214355309,0.0000000000,0.0177820940,0.0022403365,0.0000000000,0.0000000000,0.0861263573,0.0887596682,0.1481729001,0.1527901441,0.1493435949,0.0606456436,0.1325908303,0.1792156845,0.0973960236,0.0866310522,0.1003004685,0.0925228223,0.0465116501,0.0426256210,0.0540788323,0.0535966791,0.0972759724,0.0000000000,0.0000000000,0.0660818666,0.0675455183,0.0595749989,0.1044327691,0.1071720421,0.0001586920,0.0326321051,0.3325289190,-0.0063180770,-0.0002869168,0.2422027439,-0.0000349169,0.0718389973,0.2415951639,0.0087242657
100:44:53:03.042,61,0.1103964224,0.3960356116,0.1174309477,0.0000000000,0.0000000000,0.0516842753,0.0000000000,0.1100850850,0.3968462646,0.0011751123,0.0000000000,0.0000000000,0.0516801365,0.0000000000,0.0845313594,0.0000000000,0.0124191660,0.0805600211,0.0805600211,0.0785597041,0.1166694984,0.0213942640,0.0000000000,0.0184203964,0.0029619022,0.0000000000,0.0000000000,0.0861830488,0.0888263136,0.1478299946,0.1524260640,0.1491925567,0.0604977608,0.1330475211,0.1794098318,0.0980197340,0.0870995522,0.1001844481,0.0924318358,0.0465471223,0.0426499359,0.0550007001,0.0545155816,0.0970077142,0.0000000000,0.0000000000,0.0663055554,0.0676537752,0.0596995316,0.1045892760,0.1073791236,0.0001735500,0.0323793180,0.3330796063,-0.0051616840,-0.0007143165,0.2424196154,-0.0000870087,0.0713842139,0.2418204248,0.0086771538
100:44:53:04.042,61,0.1107303277,0.3962731063,0.1176882088,0.0000000000,0.0000000000,0.0517829694,0.0000000000,0.1104196012,0.3970888257,0.0009016705,0.0000000000,0.0000000000,0.0517788455,0.0000000000,0.0843022242,0.0000000000,0.0124357184,0.0803363472,0.0803363472,0.0786652118,0.1166827902,0.0214011334,0.0000000000,0.0190035626,0.0036358391,0.0000000000,0.0000000000,0.0862221569,0.0888551101,0.1476586163,0.1522354782,0.1488136053,0.0603011921,0.1332079172,0.1797366440,0.0982594714,0.0872633755,0.1000859588,0.0923604444,0.0466541089,0.0427459031,0.0555990227,0.0551121868,0.0968063027,0.0000000000,0.0000000000,0.0663262904,0.0677097961,0.0597479716,0.1046402603,0.1074652076,0.0001739394,0.0323767625,0.3327147067,-0.0043497295,-0.0005480958,0.2425677925,-0.0000668031,0.0715401769,0.2419649959,0.0087013794
100:44:53:05.043,61,0.1109717712,0.3961204886,0.1181263328,0.0000000000,0.0000000000,0.0518771484,0.0000000000,0.1106629148,0.3969434500,0.0004444976,0.0000000000,0.0000000000,0.0518730097,0.0000000000,0.0842198953,0.0000000000,0.0124091031,0.0802799761,0.0802799761,0.0786381066,0.1168372706,0.0213054828,0.0000000000,0.0191360060,0.0040076715,0.0000000000,0.0000000000,0.0862068161,0.0888463929,0.1474203765,0.1519835442,0.1487233490,0.0602521747,0.1332808286,0.1797775775,0.0983581096,0.0873574838,0.1000301763,0.0923113227,0.0466244221,0.0427248701,0.0557223596,0.0552367344,0.0967104509,0.0000000000,0.0000000000,0.0663460344,0.0677171946,0.0597638227,0.1045214906,0.1073811874,0.0001789720,0.0322181322,0.3328819871,-0.0044208793,-0.0002701965,0.2424789667,-0.0000329199,0.0718067884,0.2418710440,0.0087304087
100:44:53:06.043,61,0.1114064530,0.3960036039,0.1181578860,0.0000000000,0.0000000000,0.0519894920,0.0000000000,0.1111030057,0.3968267441,0.0003875587,0.0000000000,0.0000000000,0.0519852638,0.0000000000,0.0842180252,0.0000000000,0.0126010785,0.0802475661,0.0802475661,0.0785430372,0.1173343584,0.0211649053,0.0000000000,0.0187739227,0.0038000960,0.0000000000,0.0000000000,0.0860918760,0.0887610912,0.1471622288,0.1518296748,0.1488638967,0.0602494217,0.1334929764,0.1798448563,0.0985942036,0.0876288041,0.1000147909,0.0922952741,0.0465280078,0.0426405482,0.0557541586,0.0552734397,0.0966589600,0.0000000000,0.0000000000,0.0666458830,0.0677844062,0.0598169826,0.1044600382,0.1073544398,0.0002893287,0.0326910764,0.3326478302,-0.0049704909,-0.0002355858,0.2424076945,-0.0000286945,0.0718261749,0.2417996377,0.0087301647
100:44:53:07.044,61,0.1115394980,0.3958708942,0.1178480610,0.0000000000,0.0000000000,0.0520683080,0.0000000000,0.1112428457,0.3966885805,0.0006833327,0.0000000000,0.0000000000,0.0520640351,0.0000000000,0.0841912776,0.0000000000,0.0126358066,0.0803898498,0.0803898498,0.0783842728,0.1176113859,0.0209948961,0.0000000000,0.0183481146,0.0036334246,0.0000000000,0.0000000000,0.0859387219,0.0886110738,0.1470189691,0.1516994089,0.1490313560,0.0602890402,0.1334229410,0.1796555221,0.0984628573,0.0875885934,0.1000218540,0.0922979563,0.0464037806,0.0425343774,0.0553632043,0.0548888110,0.0967408791,0.0000000000,0.0000000000,0.0666054338,0.0678530410,0.0598848164,0.1044673249,0.1073773429,0.0002958903,0.0332578495,0.3322956264,-0.0068870164,-0.0004153796,0.2423232943,-0.0000505758,0.0716380775,0.2417191267,0.0087043550
100:44:53:08.045,61,0.1115690544,0.3952860534,0.1172637120,0.0000000000,0.0000000000,0.0522050224,0.0000000000,0.1112795621,0.3960923851,0.0012487643,0.0000000000,0.0000000000,0.0522007532,0.0000000000,0.0841072947,0.0000000000,0.0126946159,0.0805135891,0.0805135891,0.0783235058,0.1177832037,0.0209423173,0.0000000000,0.0179824997,0.0034498977,0.0000000000,0.0000000000,0.0857913047,0.0884313881,0.1468850672,0.1515126526,0.1492534727,0.0602811277,0.1334102452,0.1797979027,0.0982434228,0.0874594226,0.0998638272,0.0921701118,0.0464005955,0.0425283983,0.0552362576,0.0547678918,0.0967531428,0.0000000000,0.0000000000,0.0664942488,0.0679277107,0.0599488989,0.1045192406,0.1074399948,0.0003550745,0.0333402678,0.3326140642,-0.0086552510,-0.0007591016,0.2419590801,-0.0000922864,0.0712838843,0.2413630784,0.0086483983
100:44:53:09.045,61,0.1117973104,0.3949386775,0.1166146770,0.0000000000,0.0000000000,0.0523343049,0.0000000000,0.1115156338,0.3957337141,0.0018777559,0.0000000000,0.0000000000,0.0523301177,0.0000000000,0.0840508938,0.0000000000,0.0124870557,0.0807358548,0.0807358548,0.0784932747,0.1176912561,0.0208755936,0.0000000000,0.0176310744,0.0035365988,0.0000000000,0.0000000000,0.0857545584,0.0883328021,0.1470883936,0.1515055746,0.1493342221,0.0603047162,0.1331680715,0.1799612939,0.0978428200,0.0871848240,0.0997962803,0.0921476930,0.0464950651,0.0426347554,0.0551300645,0.0546703041,0.0967916548,0.0000000000,0.0000000000,0.0662159398,0.0680072382,0.0600438118,0.1046489552,0.1075790823,0.0004815699,0.0327228643,0.3326796293,-0.0096346838,-0.0011414645,0.2417399585,-0.0001386446,0.0708899572,0.2411521226,0.0085929735
100:44:53:10.046,61,0.1119077429,0.3959206641,0.1167347282,0.0000000000,0.0000000000,0.0522664636,0.0000000000,0.1116335019,0.3967196047,0.0017578055,0.0000000000,0.0000000000,0.0522623248,0.0000000000,0.0837535188,0.0000000000,0.0124720307,0.0807816386,0.0807816386,0.0786358193,0.1174612492,0.0209710095,0.0000000000,0.0188427567,0.0049113147,0.0000000000,0.0000000000,0.0857461393,0.0882713869,0.1471249014,0.1514086574,0.1490700990,0.0601331443,0.1329192817,0.1800730377,0.0974632800,0.0868778676,0.0997357294,0.0921200067,0.0466703624,0.0427985825,0.0551379845,0.0546824783,0.0967560858,0.0000000000,0.0000000000,0.0658015758,0.0680720583,0.0600969531,0.1048892960,0.1078199968,0.0003901289,0.0317317285,0.3330812454,-0.0098381750,-0.0010685221,0.2423422188,-0.0001301114,0.0709611997,0.2417514771,0.0086232061
100:44:53:11.046,61,0.1121510491,0.3963552713,0.1171202958,0.0000000000,0.0000000000,0.0522054695,0.0000000000,0.1118815392,0.3971616030,0.0013571085,0.0000000000,0.0000000000,0.0522013679,0.0000000000,0.0833354816,0.0000000000,0.0125133051,0.0806956515,0.0806956515,0.0788095668,0.1172983646,0.0212663505,0.0000000000,0.0194971599,0.0054569496,0.0000000000,0.0000000000,0.0856607407,0.0881488547,0.1472144425,0.1514241844,0.1486015916,0.0598614924,0.1326774955,0.1800927222,0.0970769972,0.0865368545,0.0996396989,0.0920162648,0.0468146689,0.0429184437,0.0548050031,0.0543499738,0.0968163908,0.0000000000,0.0000000000,0.0654668361,0.0680931360,0.0601059981,0.1051131338,0.1080122665,0.0003724680,0.0310545452,0.3330731988,-0.0092961276,-0.0008249401,0.2426122278,-0.0001005640,0.0711948127,0.2420161813,0.0086611854
100:44:53:12.047,61,0.1123114303,0.3966819346,0.1174551100,0.0000000000,0.0000000000,0.0521286353,0.0000000000,0.1120437384,0.3974947333,0.0010204365,0.0000000000,0.0000000000,0.0521246903,0.0000000000,0.0829073638,0.0000000000,0.0123297619,0.0806865394,0.0806865394,0.0790139660,0.1173077747,0.0216837395,0.0000000000,0.0223615244,0.0072375452,0.0000000000,0.0000000000,0.0856172442,0.0880518034,0.1470880806,0.1511052400,0.1482011378,0.0596709028,0.1323142052,0.1798518896,0.0968049690,0.0862808973,0.0997167826,0.0920545459,0.0469021872,0.0429783389,0.0543330535,0.0538756363,0.0969449505,0.0000000000,0.0000000000,0.0651847124,0.0681451634,0.0601738319,0.1052555367,0.1081622615,0.0003273618,0.0308092609,0.3336333632,-0.0086277369,-0.0006202835,0.2428157032,-0.0000756795,0.0713977590,0.2422150373,0.0086931037
100:44:53:13.048,61,0.1123765931,0.3962943852,0.1174803153,0.0000000000,0.0000000000,0.0521157496,0.0000000000,0.1121101528,0.3971067667,0.0010017346,0.0000000000,0.0000000000,0.0521119982,0.0000000000,0.0828567892,0.0000000000,0.0119637670,0.0807223544,0.0807223544,0.0791096091,0.1170897484,0.0220465437,0.0000000000,0.0234213080,0.0081226164,0.0000000000,0.0000000000,0.0858323574,0.0882174373,0.1471674740,0.1509222686,0.1482352763,0.0598002598,0.1320146620,0.1794823110,0.0967257395,0.0862149820,0.0999661833,0.0922298208,0.0468928069,0.0429514796,0.0530438162,0.0525900982,0.0971944928,0.0000000000,0.0000000000,0.0650591180,0.0681992173,0.0602493882,0.1052341461,0.1081518754,0.0002633866,0.0309676733,0.3335601389,-0.0077063255,-0.0006089213,0.2425787449,-0.0000742200,0.0714137629,0.2419783771,0.0086864745
100:44:53:14.048,61,0.1123638302,0.3958344162,0.1174269319,0.0000000000,0.0000000000,0.0521590412,0.0000000000,0.1120972037,0.3966448605,0.0010554267,0.0000000000,0.0000000000,0.0521554798,0.0000000000,0.0828007311,0.0000000000,0.0117005156,0.0806256607,0.0806256607,0.0789872929,0.1168280095,0.0225031637,0.0000000000,0.0236037355,0.0080074463,0.0000000000,0.0000000000,0.0859132782,0.0882639363,0.1473113894,0.1509121060,0.1484244615,0.0598345809,0.1320504099,0.1794514656,0.0966030881,0.0861041248,0.0999017656,0.0920872763,0.0468779095,0.0429161824,0.0518738106,0.0514142215,0.0974227563,0.0000000000,0.0000000000,0.0649999902,0.0681778193,0.0602536872,0.1051867828,0.1080995351,0.0002955410,0.0312236324,0.3332975507,-0.0067045526,-0.0006415661,0.2422965616,-0.0000781071,0.0713821277,0.2416976094,0.0086724488
100:44:53:15.049,61,0.1125029251,0.3956827819,0.1176266819,0.0000000000,0.0000000000,0.0522451662,0.0000000000,0.1122328639,0.3964963555,0.0008402254,0.0000000000,0.0000000000,0.0522417426,0.0000000000,0.0828666165,0.0000000000,0.0115293972,0.0804413632,0.0804413632,0.0787974745,0.1165962368,0.0227781869,0.0000000000,0.0238240622,0.0080534779,0.0000000000,0.0000000000,0.0861628205,0.0885213614,0.1472951621,0.1508297622,0.1488548070,0.0600118041,0.1323125809,0.1795216352,0.0968821645,0.0863547698,0.0998810157,0.0919878632,0.0468726307,0.0428937972,0.0514507517,0.0509886704,0.0975214690,0.0000000000,0.0000000000,0.0651726499,0.0682326332,0.0603193454,0.1052062064,0.1081318781,0.0003787868,0.0313783437,0.3337900341,-0.0059389486,-0.0005107528,0.2422058731,-0.0000621578,0.0715038180,0.2416046560,0.0086838743
100:44:53:16.050,61,0.1128889322,0.3963173926,0.1172793508,0.0000000000,0.0000000000,0.0522298478,0.0000000000,0.1126133129,0.3971264958,0.0011826199,0.0000000000,0.0000000000,0.0522265919,0.0000000000,0.0828601643,0.0000000000,0.0113376565,0.0801886022,0.0801886022,0.0787237361,0.1165270060,0.0231172666,0.0000000000,0.0241696835,0.0082571348,0.0000000000,0.0000000000,0.0863498077,0.0887006000,0.1471559852,0.1505794972,0.1490547806,0.0600844994,0.1325873584,0.1796677709,0.0972561538,0.0866743550,0.0998730958,0.0919188261,0.0469564982,0.0429422706,0.0510484315,0.0505823866,0.0976363495,0.0000000000,0.0000000000,0.0654962063,0.0682924762,0.0603982359,0.1053482667,0.1083023995,0.0003566321,0.0316806920,0.3335770071,-0.0049512000,-0.0007188751,0.2425907701,-0.0000876264,0.0712915808,0.2419928163,0.0086721200
100:44:53:17.050,61,0.1131906435,0.3967722952,0.1176635399,0.0000000000,0.0000000000,0.0522038639,0.0000000000,0.1129122674,0.3975887895,0.0007979967,0.0000000000,0.0000000000,0.0522007570,0.0000000000,0.0827793926,0.0000000000,0.0112210810,0.0798152462,0.0798152462,0.0784809589,0.1164315492,0.0233345460,0.0000000000,0.0239471849,0.0078858715,0.0000000000,0.0000000000,0.0864126682,0.0887764096,0.1470637619,0.1505024582,0.1491394192,0.0600437485,0.1329004914,0.1797062159,0.0975621268,0.0869535059,0.0997200459,0.0917231664,0.0469219908,0.0429016054,0.0507241227,0.0502564237,0.0976808593,0.0000000000,0.0000000000,0.0658962056,0.0682184398,0.0603629425,0.1053677872,0.1083589941,0.0003168361,0.0314295031,0.3344662786,-0.0043581137,-0.0004850700,0.2428731769,-0.0000591965,0.0715242997,0.2422698587,0.0087105148
100:44:53:18.051,61,0.1135640442,0.3967474997,0.1178350449,0.0000000000,0.0000000000,0.0522759706,0.0000000000,0.1132885069,0.3975669444,0.0006270388,0.0000000000,0.0000000000,0.0522729903,0.0000000000,0.0827556178,0.0000000000,0.0109919179,0.0794853792,0.0794853792,0.0783300251,0.1162853688,0.0231868215,0.0000000000,0.0226956792,0.0076533929,0.0000000000,0.0000000000,0.0864634886,0.0888133273,0.1469837427,0.1503122896,0.1492440253,0.0600216612,0.1331443638,0.1798907071,0.0977694094,0.0872031301,0.0994629785,0.0915233642,0.0469219573,0.0429295562,0.0506955571,0.0502336919,0.0976704285,0.0000000000,0.0000000000,0.0662895218,0.0681407079,0.0603466816,0.1053372920,0.1084134877,0.0003242813,0.0312131885,0.3351429403,-0.0043821838,-0.0003811517,0.2428598106,-0.0000465121,0.0716285855,0.2422544062,0.0087226648
100:44:53:19.051,61,0.1136357486,0.3968868554,0.1185402200,0.0000000000,0.0000000000,0.0522600897,0.0000000000,0.1133617088,0.3977185786,0.0000000000,0.0000926858,0.0000000000,0.0522571318,0.0000000000,0.0826031566,0.0000000000,0.0109874886,0.0790262073,0.0790262073,0.0780302286,0.1159885600,0.0230948552,0.0000000000,0.0221414510,0.0073336037,0.0000000000,0.0000000000,0.0864542797,0.0888159871,0.1467841268,0.1501611918,0.1491409838,0.0598628744,0.1334610134,0.1800606251,0.0978713408,0.0873223022,0.0990427062,0.0911463723,0.0469069034,0.0429321453,0.0508017801,0.0503433198,0.0975573137,0.0000000000,0.0000000000,0.0664562434,0.0679436922,0.0601940826,0.1052539870,0.1083752811,0.0002742617,0.0310597625,0.3345309496,-0.0049903402,0.0000563398,0.2429524809,0.0000068778,0.0720570013,0.2423382401,0.0087779472
100:44:53:20.052,61,0.1137997210,0.3964251280,0.1186041161,0.0000000000,0.0000000000,0.0522677377,0.0000000000,0.1135304123,0.3972568512,0.0000000000,0.0001742360,0.0000000000,0.0522647500,0.0000000000,0.0825305805,0.0000000000,0.0110350028,0.0787951872,0.0787951872,0.0777455345,0.1157540157,0.0228770282,0.0000000000,0.0214734338,0.0069181398,0.0000000000,0.0000000000,0.0863972604,0.0887665302,0.1466685832,0.1501089782,0.1490950435,0.0597463548,0.1337128133,0.1802047044,0.0977821052,0.0872931704,0.0986685678,0.0908191055,0.0468722247,0.0429195762,0.0508966558,0.0504450686,0.0974961668,0.0000000000,0.0000000000,0.0663935244,0.0677843466,0.0600682534,0.1051481143,0.1082961261,0.0002837709,0.0310724210,0.3347126544,-0.0058657788,0.0001059119,0.2426704019,0.0000129143,0.0720966831,0.2420562357,0.0087724626
100:44:53:21.053,61,0.1139981896,0.3959598839,0.1186580956,0.0000000000,0.0000000000,0.0523409769,0.0000000000,0.1137294322,0.3967914283,0.0000000000,0.0002396977,0.0000000000,0.0523378700,0.0000000000,0.0825477615,0.0000000000,0.0112350443,0.0785547197,0.0785547197,0.0774235427,0.1154197529,0.0228176117,0.0000000000,0.0210689195,0.0064015770,0.0000000000,0.0000000000,0.0863880515,0.0887901410,0.1466575563,0.1502673924,0.1489841938,0.0596694462,0.1339628696,0.1802423298,0.0977437049,0.0872817785,0.0984465182,0.0906023309,0.0468079187,0.0428557880,0.0512764454,0.0508271344,0.0973331556,0.0000000000,0.0000000000,0.0662809461,0.0677068383,0.0599734448,0.1051012203,0.1082325950,0.0002353088,0.0310155451,0.3339438438,-0.0067021074,0.0001457054,0.2423861027,0.0000177455,0.0721303076,0.2417720407,0.0087661538
100:44:53:22.053,61,0.1144019365,0.3959954083,0.1186280549,0.0000000000,0.0000000000,0.0523822904,0.0000000000,0.1141342074,0.3968265355,0.0000000000,0.0002196206,0.0000000000,0.0523791127,0.0000000000,0.0827411413,0.0000000000,0.0113754673,0.0782617703,0.0782617703,0.0773039460,0.1148896217,0.0226716436,0.0000000000,0.0204444360,0.0057769073,0.0000000000,0.0000000000,0.0864881873,0.0889146477,0.1470009536,0.1507732719,0.1485795975,0.0595848970,0.1341622770,0.1803809255,0.0976796970,0.0872558206,0.0983069018,0.0904952362,0.0468249135,0.0428893417,0.0516998991,0.0512546971,0.0971461460,0.0000000000,0.0000000000,0.0662084520,0.0675868243,0.0598420165,0.1050869301,0.1082000062,0.0001728215,0.0310420226,0.3331347704,-0.0072901649,0.0001335010,0.2424075752,0.0000162605,0.0721119940,0.2417938113,0.0087647215
