Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
101:29:42:04.151,61,0.0000000000,0.0753545463,0.0693002492,0.0000000000,0.0000000000,0.0416881889,0.1247885749,0.0000000000,0.0753941610,0.0398753472,0.0000000000,0.0000000000,0.0416705608,0.1247049719,0.1480368823,0.0000000000,0.0280839503,0.1780536473,0.1637772620,0.1452594101,0.2429597378,0.0333319865,0.0000000000,0.0000000000,0.0000000000,0.0901093856,0.0613879524,0.1049533933,0.1116815433,0.3042801619,0.3159053922,0.1577069461,0.1435359716,0.1132806391,0.2026429474,0.1214417219,0.1094432846,0.2019478381,0.2027251869,0.0909543931,0.0844128653,0.0000000000,0.0000000000,0.5251446962,0.3952418864,0.3949595392,0.1137081906,0.0631146505,0.0488654189,0.1533590555,0.1440389752,0.0001673824,-0.0481662899,0.7651101351,-0.0420035794,-0.0243541598,0.0460533947,-0.0005609227,0.0423256420,0.0460246019,0.0009743279
101:29:42:05.152,61,0.0000000000,0.0842767209,0.0645688549,0.0000000000,0.0000000000,0.0412925221,0.1037397459,0.0000000000,0.0843036547,0.0446550846,0.0000000000,0.0000000000,0.0412755534,0.1036684737,0.1479490399,0.0000000000,0.0280785076,0.1727875173,0.1588023007,0.1441457123,0.2561218739,0.0323554352,0.0000000000,0.0000000000,0.0000000000,0.0868267938,0.0572134815,0.1061248332,0.1129665822,0.3047271669,0.3147139549,0.1531963795,0.1418988258,0.1121427268,0.2025528550,0.1222545207,0.1100938767,0.2075293809,0.2072817981,0.0913492665,0.0849784091,0.0000000000,0.0000000000,0.5150445700,0.3794194460,0.3791768849,0.1141184568,0.0625817627,0.0484803505,0.1535656899,0.1441654414,0.0001752734,-0.0499318764,0.7766555548,-0.0452440120,-0.0272722151,0.0514949858,-0.0007023899,0.0394341610,0.0514750481,0.0010152935
101:29:42:06.152,61,0.0000000000,0.0694325715,0.0432846285,0.0000000000,0.0000000000,0.0410220549,0.1037545204,0.0000000000,0.0693968609,0.0655394495,0.0000000000,0.0000000000,0.0410057232,0.1037168652,0.1462240070,0.0000000000,0.0279386304,0.1739960313,0.1722686440,0.1436754316,0.2885144651,0.0323423557,0.0000000000,0.0000000000,0.0000000000,0.0851936489,0.0552810468,0.1066626832,0.1135561466,0.3049153686,0.3133155107,0.1512486786,0.1414132714,0.1089390665,0.1996923983,0.1226761192,0.1103380024,0.2155601084,0.2153067887,0.0913131237,0.0850109234,0.0000000000,0.0000000000,0.5118737221,0.3734819591,0.3732461929,0.1182941347,0.0622071661,0.0481805280,0.1538504958,0.1443628073,0.0001812829,-0.0465234518,0.7865926027,-0.0446304306,-0.0400297754,0.0423864722,-0.0008486010,0.0264371093,0.0424114801,0.0005607352
101:29:42:07.153,61,0.0000000000,0.1139497906,0.0446419455,0.0000000000,0.0000000000,0.0403535888,0.1058700830,0.0000000000,0.1138908565,0.0645665303,0.0000000000,0.0000000000,0.0403391719,0.1058503687,0.1452978551,0.0000000000,0.0276562870,0.1659681201,0.1537349075,0.1429405957,0.2832491100,0.0321573876,0.0000000000,0.0000000000,0.0000000000,0.0754573792,0.0453560911,0.1072976217,0.1142578200,0.3049558103,0.3127120137,0.1474268585,0.1383826584,0.1080832779,0.2051003575,0.1246745586,0.1121406183,0.2177546024,0.2175723463,0.0925934538,0.0860600099,0.0000000000,0.0000000000,0.4813750982,0.3357594013,0.3355087936,0.1200820580,0.0618342161,0.0479229353,0.1543596238,0.1447456330,0.0002449962,-0.0460118204,0.7951551676,-0.0428763703,-0.0394255370,0.0695629418,-0.0013720097,0.0272592027,0.0696036592,0.0009491122
101:29:42:08.154,61,0.0000000000,0.1143937558,0.0369888842,0.0000000000,0.0000000000,0.0398417898,0.1074408740,0.0000000000,0.1142989099,0.0722479895,0.0000000000,0.0000000000,0.0398283191,0.1074227765,0.1434433460,0.0000000000,0.0274781063,0.1647160053,0.1533019096,0.1430598199,0.2919314504,0.0319891833,0.0000000000,0.0000000000,0.0000000000,0.0722590238,0.0411187932,0.1077210307,0.1147441790,0.3049887419,0.3123814166,0.1458197534,0.1375766695,0.1069671512,0.2059707791,0.1253905147,0.1128377095,0.2194186747,0.2199931890,0.0930235982,0.0864280388,0.0000000000,0.0000000000,0.4724329114,0.3208269775,0.3205280900,0.1233499944,0.0615109690,0.0476736203,0.1546276510,0.1448971480,0.0003097944,-0.0453191400,0.8061628938,-0.0410102308,-0.0441158637,0.0698099062,-0.0015407380,0.0225860309,0.0698762015,0.0007894678
101:29:42:09.154,61,0.0000000000,0.1720569432,0.0316787250,0.0000000000,0.0000000000,0.0389451385,0.1050264388,0.0000000000,0.1718715429,0.0778902173,0.0000000000,0.0000000000,0.0389337875,0.1049827114,0.1368750781,0.0000000000,0.0274911057,0.1156834960,0.1156834960,0.1408916116,0.2549191415,0.0270072706,0.0000000000,0.0000000000,0.0000000000,0.0606868863,0.0191284493,0.1080214679,0.1151926816,0.3016017675,0.3116067946,0.1282448620,0.1230561435,0.1064087823,0.2071437538,0.1342891753,0.1236773878,0.2199321985,0.2211340666,0.0934495777,0.0869613439,0.0000000000,0.0000000000,0.4579052925,0.2939146161,0.2934551835,0.1324064881,0.0612400584,0.0475194380,0.1551997960,0.1453446299,0.0003349960,-0.0466714390,0.8139657974,-0.0394590944,-0.0475367121,0.1049705595,-0.0024977431,0.0193336178,0.1051003411,0.0010169528
101:29:42:10.155,61,0.0000000000,0.1952087432,0.0268775523,0.0000000000,0.0000000000,0.0380759537,0.1000343487,0.0000000000,0.1949585676,0.0828353763,0.0000000000,0.0000000000,0.0380666368,0.0999646857,0.1345312744,0.0000000000,0.0274769180,0.1026214287,0.1026214287,0.1334583163,0.2335955501,0.0251734965,0.0000000000,0.0000000000,0.0000000000,0.0497621968,0.0110334987,0.1085849106,0.1163753718,0.3007194698,0.3114427924,0.1219496876,0.1160156876,0.1062313765,0.2179924101,0.1422502995,0.1314951628,0.2197840959,0.2217170298,0.0943511352,0.0888267010,0.0000000000,0.0000000000,0.4430744052,0.2670885026,0.2666677535,0.1360150278,0.0610699505,0.0474459156,0.1562472880,0.1459011137,0.0003417283,-0.0482726023,0.8198919296,-0.0402236767,-0.0505414382,0.1190680191,-0.0030131387,0.0163990986,0.1192435473,0.0009789258
101:29:42:11.155,61,0.0000000000,0.2108978778,0.0205608774,0.0000000000,0.0000000000,0.0369686075,0.0661382899,0.0000000000,0.2105733454,0.0891734883,0.0000000000,0.0000000000,0.0369613208,0.0660075545,0.1282360405,0.0000000000,0.0275399629,0.0957446247,0.0957446247,0.1299213469,0.2293757051,0.0236822832,0.0000000000,0.0000000000,0.0000000000,0.0445823781,0.0055082403,0.1091426685,0.1171155348,0.2985659838,0.3095270097,0.1186461449,0.1086672768,0.1064933315,0.2291068882,0.1470389366,0.1373340487,0.2112990618,0.2208900452,0.0958800763,0.0913936719,0.0000000000,0.0000000000,0.4127531052,0.2289176881,0.2282948345,0.1417371333,0.0607563220,0.0472573750,0.1569020748,0.1462464482,0.0003062413,-0.0491108038,0.8267492056,-0.0411950126,-0.0543978475,0.1286001354,-0.0035034826,0.0125425495,0.1288284957,0.0008090488
101:29:42:12.156,61,0.0179029964,0.2121842951,0.0182129554,0.0000000000,0.0000000000,0.0360552706,0.0183770433,0.0182191301,0.2118369341,0.0915878639,0.0000000000,0.0000000000,0.0360494778,0.0179985519,0.1254943460,0.0000000000,0.0276860874,0.0921318755,0.0921318755,0.1262965053,0.2264279425,0.0217148066,0.0000000000,0.0000000000,0.0026282393,0.0372413360,0.0000000000,0.1100823656,0.1184996888,0.2976603806,0.3089885414,0.1165575087,0.1046858057,0.1067486256,0.2333419323,0.1502919346,0.1407857537,0.2087463289,0.2204646170,0.0968372449,0.0929249004,0.0000000000,0.0000000000,0.4001454413,0.2103225291,0.2096053660,0.1440840364,0.0604305863,0.0470443815,0.1573822647,0.1464717686,0.0002548789,-0.0527706519,0.8331861496,-0.0432093404,-0.0558697470,0.1293700635,-0.0036199328,0.0111100823,0.1296146959,0.0007210320
101:29:42:13.157,61,0.0485615730,0.2234242558,0.0124961874,0.0000000000,0.0000000000,0.0350730605,0.0000000000,0.0486790873,0.2230076045,0.0972341374,0.0000000000,0.0000000000,0.0350685790,0.0000000000,0.1223350614,0.0000000000,0.0276822578,0.0885246694,0.0879252702,0.1202099025,0.2243855298,0.0210163929,0.0000000000,0.0000000000,0.0224142838,0.0194346737,0.0000000000,0.1121294349,0.1205343679,0.2972816825,0.3086505532,0.1132531166,0.0981165320,0.1074158847,0.2453016341,0.1573666930,0.1475986093,0.2065951228,0.2195840776,0.0983473584,0.0946468040,0.0000000000,0.0000000000,0.3883311152,0.1916457117,0.1909110397,0.1455974579,0.0600749552,0.0468058735,0.1576347798,0.1464566439,0.0002062199,-0.0554029830,0.8398457170,-0.0437956750,-0.0593050607,0.1361875236,-0.0040457519,0.0076216338,0.1364814490,0.0005209173
101:29:42:14.157,61,0.0664521605,0.2369246036,0.0145321013,0.0000000000,0.0000000000,0.0339870863,0.0000000000,0.0665154085,0.2365042567,0.0949845761,0.0000000000,0.0000000000,0.0339837335,0.0000000000,0.1186813638,0.0000000000,0.0275141895,0.0850953311,0.0827318579,0.1172626615,0.2235204279,0.0207564235,0.0000000000,0.0000000000,0.0361427739,0.0107561937,0.0000000000,0.1133478731,0.1226059496,0.2967522144,0.3083362877,0.1100255400,0.0932916105,0.1082634628,0.2525530756,0.1637795419,0.1524692774,0.2053282857,0.2184966058,0.0999418199,0.0964811072,0.0000000000,0.0000000000,0.3814702630,0.1805185378,0.1799077988,0.1471308470,0.0596414767,0.0465416685,0.1575267613,0.1462290734,0.0001666377,-0.0588415973,0.8475083709,-0.0449011065,-0.0579218045,0.1444316655,-0.0041913399,0.0088616544,0.1447280794,0.0006423911
101:29:42:15.158,61,0.0769015551,0.2411519140,0.0167338271,0.0000000000,0.0000000000,0.0329513475,0.0000000000,0.0769401640,0.2407450229,0.0928184241,0.0000000000,0.0000000000,0.0329488628,0.0000000000,0.1170538813,0.0000000000,0.0271445774,0.0819537342,0.0781866089,0.1133750454,0.2216761857,0.0210349821,0.0000000000,0.0000000000,0.0443686098,0.0025114156,0.0000000000,0.1157086864,0.1255306005,0.2969720960,0.3086055219,0.1071525663,0.0898057297,0.1101369709,0.2630547881,0.1685106456,0.1561643928,0.2044217139,0.2171880901,0.1018329039,0.0981562585,0.0000000000,0.0000000000,0.3753228784,0.1698722839,0.1694034338,0.1479647309,0.0591684766,0.0462381206,0.1571286321,0.1457027644,0.0001076982,-0.0580944419,0.8548116684,-0.0432452746,-0.0565973222,0.1470233351,-0.0041691964,0.0102036214,0.1473100185,0.0007529166
101:29:42:16.158,61,0.0818461105,0.2250668108,0.0165057071,0.0000000000,0.0000000000,0.0321822427,0.0000000000,0.0818737149,0.2246852964,0.0930031836,0.0000000000,0.0000000000,0.0321801975,0.0000000000,0.1161247566,0.0000000000,0.0265673138,0.0803589821,0.0758139044,0.1113181189,0.2151101828,0.0214222111,0.0000000000,0.0013140608,0.0486555584,0.0000000000,0.0000000000,0.1177668050,0.1277741343,0.2985577285,0.3090298176,0.1050929800,0.0880511999,0.1109460220,0.2666448653,0.1707327217,0.1579941213,0.2041531801,0.2166627645,0.1028539240,0.0991512090,0.0000000000,0.0000000000,0.3727470636,0.1656879038,0.1652664989,0.1483958513,0.0587184727,0.0459615886,0.1565830857,0.1451282501,0.0000976374,-0.0564152263,0.8635069728,-0.0411228761,-0.0567231923,0.1372155100,-0.0038988211,0.0100668771,0.1374843568,0.0006931170
101:29:42:17.159,61,0.0880292952,0.2218088210,0.0198103357,0.0000000000,0.0000000000,0.0314795561,0.0000000000,0.0880623013,0.2214637846,0.0895257518,0.0000000000,0.0000000000,0.0314778015,0.0000000000,0.1146106720,0.0000000000,0.0260996111,0.0778652579,0.0732977018,0.1095068753,0.2115391344,0.0217599627,0.0000000000,0.0080916081,0.0547049418,0.0000000000,0.0000000000,0.1189816669,0.1294600666,0.2990852296,0.3093999922,0.1032689661,0.0859259963,0.1117723137,0.2687942982,0.1727188379,0.1595713645,0.2037125081,0.2159309685,0.1037674695,0.1002596319,0.0000000000,0.0000000000,0.3683180213,0.1601384282,0.1597637832,0.1487989277,0.0582584180,0.0456905104,0.1560398191,0.1446105689,0.0001123813,-0.0542468093,0.8684519529,-0.0394983739,-0.0546047427,0.1352508068,-0.0036992321,0.0120829260,0.1354936510,0.0008198447
101:29:42:18.160,61,0.0916123092,0.2278453410,0.0197037831,0.0000000000,0.0000000000,0.0308100935,0.0000000000,0.0916420594,0.2274886072,0.0897892267,0.0000000000,0.0000000000,0.0308085475,0.0000000000,0.1136425808,0.0000000000,0.0256053489,0.0760456771,0.0718868971,0.1074286997,0.2092144787,0.0232089404,0.0000000000,0.0145911407,0.0578184202,0.0000000000,0.0000000000,0.1199692786,0.1305637211,0.2995698750,0.3096849322,0.1021424904,0.0845963806,0.1127867103,0.2702613473,0.1741468310,0.1606941074,0.2033501863,0.2152058482,0.1045983508,0.1010781154,0.0000000000,0.0000000000,0.3654162586,0.1555508822,0.1552178711,0.1491992325,0.0578931868,0.0454672016,0.1556894630,0.1441936493,0.0001096327,-0.0515351780,0.8708686829,-0.0378798507,-0.0547608100,0.1389300227,-0.0038110502,0.0120169194,0.1391811222,0.0008376270
101:29:42:19.160,61,0.0929749981,0.2273209691,0.0181970187,0.0000000000,0.0000000000,0.0302165914,0.0000000000,0.0930047035,0.2269513607,0.0912859365,0.0000000000,0.0000000000,0.0302152075,0.0000000000,0.1128489748,0.0000000000,0.0252842531,0.0751059130,0.0710759535,0.1065519601,0.2080437094,0.0240751132,0.0000000000,0.0172138549,0.0593873560,0.0000000000,0.0000000000,0.1206018329,0.1312350333,0.2995831370,0.3095663190,0.1012658179,0.0837274939,0.1132207364,0.2703210413,0.1748895049,0.1613030136,0.2032478750,0.2148486972,0.1052208021,0.1016761288,0.0000000000,0.0000000000,0.3643843830,0.1541215628,0.1538024396,0.1494156569,0.0576142892,0.0453039072,0.1555336118,0.1439537704,0.0001063458,-0.0525470003,0.8722837567,-0.0370610729,-0.0556740537,0.1386007518,-0.0038654271,0.0110980589,0.1388610601,0.0007717927
101:29:42:20.161,61,0.0791240335,0.2220486552,0.0172422845,0.0000000000,0.0000000000,0.0297982153,0.0000000000,0.0792111754,0.2216784507,0.0923229530,0.0000000000,0.0000000000,0.0297969617,0.0000000000,0.1127250493,0.0000000000,0.0250955429,0.0756138489,0.0708914995,0.1066969112,0.2072370201,0.0246612243,0.0000000000,0.0184477475,0.0599427558,0.0000000000,0.0000000000,0.1211781949,0.1318041533,0.2997321486,0.3095310628,0.1006639898,0.0835717991,0.1126614287,0.2552156448,0.1747624427,0.1611327529,0.2090767920,0.2189938724,0.1058476716,0.1022359356,0.0000000000,0.0000000000,0.3687093854,0.1626604050,0.1622931510,0.1492533237,0.0575593673,0.0453056879,0.1557372063,0.1441104710,0.0001192136,-0.0528407209,0.8699319959,-0.0370663926,-0.0563106723,0.1353797615,-0.0038185106,0.0105165597,0.1356405467,0.0007143382
101:29:42:21.162,61,0.0760207549,0.2156511098,0.0143371699,0.0000000000,0.0000000000,0.0294363648,0.0000000000,0.0761190876,0.2152662724,0.0952188820,0.0000000000,0.0000000000,0.0294352192,0.0000000000,0.1127413288,0.0000000000,0.0248643383,0.0758220255,0.0707134753,0.1067147031,0.2059677839,0.0251166336,0.0000000000,0.0175548065,0.0588686801,0.0000000000,0.0000000000,0.1216763780,0.1322968602,0.3001890481,0.3098318875,0.1001979336,0.0835121125,0.1122654006,0.2511789799,0.1746024936,0.1609330475,0.2108771354,0.2202458531,0.1062447056,0.1026084498,0.0000000000,0.0000000000,0.3699402213,0.1651448607,0.1647697389,0.1491515040,0.0574068949,0.0452260636,0.1557484120,0.1440956593,0.0001540148,-0.0532365888,0.8670076728,-0.0372997709,-0.0580820665,0.1314615905,-0.0038243700,0.0087454095,0.1317329258,0.0005768674
101:29:42:22.162,61,0.0747060254,0.2051425725,0.0175158773,0.0000000000,0.0000000000,0.0291217044,0.0000000000,0.0748090744,0.2048036009,0.0919230580,0.0000000000,0.0000000000,0.0291206539,0.0000000000,0.1125281528,0.0000000000,0.0245143026,0.0759426802,0.0705007464,0.1070451587,0.2048503608,0.0255926754,0.0000000000,0.0171778928,0.0585369691,0.0000000000,0.0000000000,0.1220382452,0.1326485574,0.3005691469,0.3098579347,0.0996716395,0.0832991675,0.1118291393,0.2489543408,0.1743651628,0.1606813818,0.2119703889,0.2210502774,0.1066284329,0.1029458568,0.0000000000,0.0000000000,0.3708063066,0.1675985605,0.1672357917,0.1490729898,0.0572338104,0.0451298282,0.1557066143,0.1440620720,0.0001896003,-0.0536925495,0.8639618754,-0.0361690335,-0.0560793243,0.1250744760,-0.0035125520,0.0106858378,0.1253132820,0.0006704226
101:29:42:23.163,61,0.0743474886,0.1991208792,0.0222088341,0.0000000000,0.0000000000,0.0288837012,0.0000000000,0.0744498447,0.1988285482,0.0874250308,0.0000000000,0.0000000000,0.0288827308,0.0000000000,0.1124536991,0.0000000000,0.0242854059,0.0767543316,0.0705743134,0.1083614379,0.2014312893,0.0258375667,0.0000000000,0.0145947095,0.0548382550,0.0000000000,0.0000000000,0.1223512143,0.1330019683,0.3006169796,0.3097111881,0.0991968364,0.0834866762,0.1090547442,0.2369336784,0.1720685512,0.1587253958,0.2153765410,0.2228062451,0.1069547832,0.1031975821,0.0000000000,0.0000000000,0.3711030185,0.1690204740,0.1686657965,0.1485856324,0.0571653806,0.0451281257,0.1561396420,0.1446562558,0.0001880070,-0.0527319089,0.8610920906,-0.0359781459,-0.0533392467,0.1214286014,-0.0032432128,0.0135498755,0.1216341779,0.0008250941
101:29:42:24.163,61,0.0744494349,0.2019099444,0.0180694349,0.0000000000,0.0000000000,0.0286463574,0.0000000000,0.0745485723,0.2015793622,0.0916018412,0.0000000000,0.0000000000,0.0286454577,0.0000000000,0.1123499051,0.0000000000,0.0240612738,0.0773150623,0.0708240569,0.1091260016,0.2008203268,0.0261527002,0.0000000000,0.0137472488,0.0536310747,0.0000000000,0.0000000000,0.1225510389,0.1331270784,0.3001645505,0.3063040674,0.0989270285,0.0837433562,0.1079979688,0.2335387319,0.1711487621,0.1579089612,0.2165629864,0.2235182375,0.1072266176,0.1033729985,0.0000000000,0.0000000000,0.3710819781,0.1697108299,0.1693611294,0.1485995203,0.0572040230,0.0451824814,0.1566766202,0.1451944709,0.0001935656,-0.0501815863,0.8562909365,-0.0354912840,-0.0558856539,0.1231056824,-0.0034451736,0.0110239917,0.1233385131,0.0006807116
101:29:42:25.164,61,0.0766473636,0.2027326822,0.0189665500,0.0000000000,0.0000000000,0.0283918940,0.0000000000,0.0767326728,0.2024081498,0.0906876698,0.0000000000,0.0000000000,0.0283910632,0.0000000000,0.1122505590,0.0000000000,0.0238179341,0.0775461346,0.0707585961,0.1094517037,0.1999438703,0.0263876766,0.0000000000,0.0130855562,0.0529564358,0.0000000000,0.0000000000,0.1228735149,0.1333461553,0.3001966178,0.3054527938,0.0985394791,0.0837030038,0.1075419411,0.2335049957,0.1706019193,0.1574621797,0.2168965489,0.2237204760,0.1076214463,0.1036811471,0.0000000000,0.0000000000,0.3705481887,0.1697197407,0.1693688333,0.1482814550,0.0570803434,0.0451232716,0.1569173932,0.1454212517,0.0001881082,-0.0500416271,0.8538301587,-0.0352750048,-0.0553273447,0.1236124709,-0.0034248147,0.0115711931,0.1238409579,0.0007174190
101:29:42:26.165,61,0.0800067261,0.2053267956,0.0200164989,0.0000000000,0.0000000000,0.0281367954,0.0000000000,0.0800690502,0.2050071359,0.0896104872,0.0000000000,0.0000000000,0.0281360298,0.0000000000,0.1122836620,0.0000000000,0.0235304553,0.0775618255,0.0705854967,0.1092197001,0.1995473206,0.0266183391,0.0000000000,0.0126768742,0.0524992011,0.0000000000,0.0000000000,0.1231904626,0.1336024404,0.3002728820,0.3051969111,0.0983756334,0.0836611390,0.1076948121,0.2472377121,0.1705879271,0.1574989706,0.2160329670,0.2229869664,0.1079829708,0.1039904803,0.0000000000,0.0000000000,0.3696754277,0.1686106920,0.1682517231,0.1482828408,0.0569313131,0.0450440831,0.1569260657,0.1453915238,0.0002053603,-0.0515437685,0.8541889787,-0.0370387882,-0.0546683706,0.1252004504,-0.0034275881,0.0122113498,0.1254254580,0.0007668221
101:29:42:27.165,61,0.0812715515,0.1992980689,0.0186185986,0.0000000000,0.0000000000,0.0280579217,0.0000000000,0.0813310444,0.1989760846,0.0910872519,0.0000000000,0.0000000000,0.0280572101,0.0000000000,0.1125678793,0.0000000000,0.0233532451,0.0778576061,0.0707520247,0.1091882810,0.1995356381,0.0264181737,0.0000000000,0.0105467150,0.0518657789,0.0000000000,0.0000000000,0.1233348921,0.1336405724,0.3002798557,0.3050891161,0.0982884243,0.0838716105,0.1076138020,0.2503615916,0.1703557223,0.1573298424,0.2158603966,0.2229530513,0.1080019921,0.1040335447,0.0000000000,0.0000000000,0.3696103692,0.1689846218,0.1685916781,0.1482367963,0.0568990670,0.0450369827,0.1569454521,0.1454144865,0.0002035510,-0.0527502187,0.8564552665,-0.0378798656,-0.0555735156,0.1215162054,-0.0033815773,0.0113594029,0.1217429489,0.0006923265
101:29:42:28.166,61,0.0822293758,0.2072954476,0.0185144749,0.0000000000,0.0000000000,0.0278348476,0.0000000000,0.0822872818,0.2069599777,0.0911162868,0.0000000000,0.0000000000,0.0278341882,0.0000000000,0.1122975275,0.0000000000,0.0231083725,0.0772685111,0.0706094280,0.1087871119,0.2122504264,0.0260822084,0.0000000000,0.0097436262,0.0517846234,0.0000000000,0.0000000000,0.1231703311,0.1333770752,0.2966220081,0.3025878370,0.0983688384,0.0837025493,0.1109445542,0.2609698474,0.1726273894,0.1596041620,0.2073236406,0.2173119783,0.1079076082,0.1040741280,0.0000000000,0.0000000000,0.3654920161,0.1663783044,0.1659436077,0.1536341012,0.0567395650,0.0449458361,0.1566741914,0.1451710463,0.0001840940,-0.0544892810,0.8560559154,-0.0370711051,-0.0555856079,0.1263920069,-0.0035183837,0.0112947328,0.1266282350,0.0007160808
101:29:42:29.166,61,0.0823448524,0.2204275578,0.0172457695,0.0000000000,0.0000000000,0.0275917444,0.0000000000,0.0824038982,0.2200569659,0.0927104875,0.0000000000,0.0000000000,0.0275911298,0.0000000000,0.1123724133,0.0000000000,0.0229690596,0.0811640024,0.0742527097,0.1103935018,0.2493914217,0.0251675453,0.0000000000,0.0089895008,0.0505477749,0.0000000000,0.0000000000,0.1229067519,0.1330829561,0.2947735190,0.3016870916,0.0988598019,0.0839933306,0.1118900403,0.2610818148,0.1727488190,0.1597658247,0.2052907646,0.2157795429,0.1080507189,0.1042524278,0.0000000000,0.0000000000,0.3642236888,0.1659786105,0.1655304283,0.1550890058,0.0566340052,0.0449165218,0.1566985250,0.1452330053,0.0001525517,-0.0544511564,0.8566001654,-0.0363224186,-0.0565482974,0.1343891919,-0.0038064905,0.0105189215,0.1346503347,0.0007092665
